,userId,recommendations
213,64,"[Row(movieId=5915, rating=4.842597484588623), Row(movieId=3379, rating=4.816341876983643), Row(movieId=2905, rating=4.785236835479736), Row(movieId=3653, rating=4.764584541320801), Row(movieId=3341, rating=4.750130653381348), Row(movieId=4956, rating=4.749382972717285), Row(movieId=8235, rating=4.715690612792969), Row(movieId=4495, rating=4.715690612792969), Row(movieId=6460, rating=4.697412967681885), Row(movieId=43376, rating=4.686415672302246)]"
214,117,"[Row(movieId=1046, rating=4.430106163024902), Row(movieId=25947, rating=4.4151740074157715), Row(movieId=26326, rating=4.4151740074157715), Row(movieId=26528, rating=4.351719856262207), Row(movieId=8580, rating=4.299044132232666), Row(movieId=7669, rating=4.25886869430542), Row(movieId=26258, rating=4.247056484222412), Row(movieId=5915, rating=4.2297163009643555), Row(movieId=7122, rating=4.202862739562988), Row(movieId=48342, rating=4.202862739562988)]"
215,227,"[Row(movieId=171495, rating=5.078375816345215), Row(movieId=3379, rating=5.069883346557617), Row(movieId=26928, rating=4.978554725646973), Row(movieId=86237, rating=4.978554725646973), Row(movieId=138966, rating=4.978554725646973), Row(movieId=179135, rating=4.978554725646973), Row(movieId=74226, rating=4.978554725646973), Row(movieId=26073, rating=4.978554725646973), Row(movieId=7071, rating=4.978554725646973), Row(movieId=117531, rating=4.978554725646973)]"
216,579,"[Row(movieId=30803, rating=5.819680213928223), Row(movieId=7121, rating=5.740173816680908), Row(movieId=905, rating=5.679988384246826), Row(movieId=8235, rating=5.483272075653076), Row(movieId=4495, rating=5.483272075653076), Row(movieId=116897, rating=5.42024040222168), Row(movieId=1957, rating=5.395374298095703), Row(movieId=945, rating=5.3915791511535645), Row(movieId=43376, rating=5.367015838623047), Row(movieId=5034, rating=5.360168933868408)]"
217,504,"[Row(movieId=1046, rating=4.848832607269287), Row(movieId=43376, rating=4.686110019683838), Row(movieId=30803, rating=4.679438591003418), Row(movieId=8235, rating=4.658169746398926), Row(movieId=4495, rating=4.658169746398926), Row(movieId=3341, rating=4.655250549316406), Row(movieId=7767, rating=4.6518025398254395), Row(movieId=2905, rating=4.641965866088867), Row(movieId=1446, rating=4.626679420471191), Row(movieId=5915, rating=4.604654312133789)]"
218,554,"[Row(movieId=7842, rating=6.009925842285156), Row(movieId=3451, rating=5.659670352935791), Row(movieId=2563, rating=5.554633140563965), Row(movieId=7767, rating=5.551827907562256), Row(movieId=7669, rating=5.452103614807129), Row(movieId=932, rating=5.435181617736816), Row(movieId=6086, rating=5.415333271026611), Row(movieId=86345, rating=5.366066932678223), Row(movieId=3086, rating=5.35833215713501), Row(movieId=4041, rating=5.357724666595459)]"
219,598,"[Row(movieId=89904, rating=6.329163551330566), Row(movieId=100714, rating=5.949551582336426), Row(movieId=94959, rating=5.897942543029785), Row(movieId=27822, rating=5.537966728210449), Row(movieId=7841, rating=5.499558925628662), Row(movieId=91976, rating=5.499220848083496), Row(movieId=150548, rating=5.443053722381592), Row(movieId=3791, rating=5.434267044067383), Row(movieId=7842, rating=5.3887224197387695), Row(movieId=103984, rating=5.3810648918151855)]"
220,41,"[Row(movieId=30803, rating=4.84588623046875), Row(movieId=7008, rating=4.843029022216797), Row(movieId=1250, rating=4.78461217880249), Row(movieId=158872, rating=4.6668171882629395), Row(movieId=905, rating=4.61252498626709), Row(movieId=8254, rating=4.575832843780518), Row(movieId=116897, rating=4.517331600189209), Row(movieId=5915, rating=4.513698577880859), Row(movieId=1354, rating=4.497640132904053), Row(movieId=6666, rating=4.493150234222412)]"
221,154,"[Row(movieId=3379, rating=6.031885623931885), Row(movieId=7008, rating=5.967533111572266), Row(movieId=5915, rating=5.883965969085693), Row(movieId=171495, rating=5.848623275756836), Row(movieId=6666, rating=5.767177581787109), Row(movieId=6442, rating=5.750500679016113), Row(movieId=94810, rating=5.74161434173584), Row(movieId=88448, rating=5.74161434173584), Row(movieId=4956, rating=5.7167840003967285), Row(movieId=306, rating=5.714536666870117)]"
222,425,"[Row(movieId=30803, rating=4.507285118103027), Row(movieId=47423, rating=4.457476615905762), Row(movieId=171495, rating=4.4185099601745605), Row(movieId=147250, rating=4.412747859954834), Row(movieId=130970, rating=4.412747859954834), Row(movieId=147300, rating=4.412747859954834), Row(movieId=104780, rating=4.412747859954834), Row(movieId=174551, rating=4.412747859954834), Row(movieId=126430, rating=4.412747859954834), Row(movieId=142020, rating=4.412747859954834)]"
223,309,"[Row(movieId=8235, rating=4.798330307006836), Row(movieId=4495, rating=4.798330307006836), Row(movieId=102217, rating=4.73385763168335), Row(movieId=3379, rating=4.697201728820801), Row(movieId=2295, rating=4.656135559082031), Row(movieId=27156, rating=4.6331682205200195), Row(movieId=33779, rating=4.591701030731201), Row(movieId=33649, rating=4.570976734161377), Row(movieId=3030, rating=4.568432807922363), Row(movieId=2202, rating=4.527128219604492)]"
224,484,"[Row(movieId=1046, rating=5.381613731384277), Row(movieId=945, rating=5.29524564743042), Row(movieId=5015, rating=5.177346229553223), Row(movieId=42418, rating=5.096292018890381), Row(movieId=3200, rating=5.063299179077148), Row(movieId=7121, rating=5.034714221954346), Row(movieId=97304, rating=5.030233860015869), Row(movieId=25947, rating=5.022192001342773), Row(movieId=26326, rating=5.022192001342773), Row(movieId=80906, rating=5.006932258605957)]"
225,455,"[Row(movieId=3814, rating=4.51745080947876), Row(movieId=82, rating=4.511423587799072), Row(movieId=1046, rating=4.4389119148254395), Row(movieId=26326, rating=4.4331488609313965), Row(movieId=25947, rating=4.4331488609313965), Row(movieId=720, rating=4.432145118713379), Row(movieId=5915, rating=4.36944055557251), Row(movieId=8261, rating=4.345062732696533), Row(movieId=7767, rating=4.324041843414307), Row(movieId=26528, rating=4.315115928649902)]"
226,347,"[Row(movieId=5915, rating=4.469846725463867), Row(movieId=1046, rating=4.453547954559326), Row(movieId=25947, rating=4.4163594245910645), Row(movieId=26326, rating=4.4163594245910645), Row(movieId=26528, rating=4.396599769592285), Row(movieId=945, rating=4.363099575042725), Row(movieId=3086, rating=4.35582971572876), Row(movieId=7566, rating=4.354421138763428), Row(movieId=52767, rating=4.354421138763428), Row(movieId=3494, rating=4.3503217697143555)]"
227,447,"[Row(movieId=7122, rating=5.370751857757568), Row(movieId=48342, rating=5.370751857757568), Row(movieId=106100, rating=5.357305526733398), Row(movieId=3379, rating=5.307260036468506), Row(movieId=59141, rating=5.279904365539551), Row(movieId=97304, rating=5.266257286071777), Row(movieId=7121, rating=5.250102996826172), Row(movieId=1046, rating=5.204061508178711), Row(movieId=171495, rating=5.176944732666016), Row(movieId=100882, rating=5.171756267547607)]"
228,607,"[Row(movieId=6818, rating=5.849067687988281), Row(movieId=28, rating=5.3544793128967285), Row(movieId=158872, rating=5.327649116516113), Row(movieId=599, rating=5.320030689239502), Row(movieId=58301, rating=5.30232048034668), Row(movieId=71899, rating=5.25701904296875), Row(movieId=1034, rating=5.190238952636719), Row(movieId=5490, rating=5.153563022613525), Row(movieId=132333, rating=5.153563022613525), Row(movieId=8477, rating=5.151588439941406)]"
229,43,"[Row(movieId=26326, rating=6.064131736755371), Row(movieId=25947, rating=6.064131736755371), Row(movieId=2303, rating=5.961333751678467), Row(movieId=6732, rating=5.927490234375), Row(movieId=7566, rating=5.777815341949463), Row(movieId=52767, rating=5.777815341949463), Row(movieId=2135, rating=5.769258975982666), Row(movieId=3142, rating=5.76655387878418), Row(movieId=5015, rating=5.741733074188232), Row(movieId=2423, rating=5.697360038757324)]"
230,15,"[Row(movieId=319, rating=5.073282718658447), Row(movieId=1232, rating=5.035398960113525), Row(movieId=935, rating=4.905140399932861), Row(movieId=3083, rating=4.861485481262207), Row(movieId=446, rating=4.850952625274658), Row(movieId=47423, rating=4.845335960388184), Row(movieId=7018, rating=4.819207191467285), Row(movieId=3308, rating=4.756547927856445), Row(movieId=1446, rating=4.756176948547363), Row(movieId=32892, rating=4.741231918334961)]"
231,511,"[Row(movieId=60943, rating=5.05682373046875), Row(movieId=59018, rating=5.05682373046875), Row(movieId=3379, rating=5.047496795654297), Row(movieId=147250, rating=4.994607925415039), Row(movieId=142020, rating=4.994607925415039), Row(movieId=174551, rating=4.994607925415039), Row(movieId=130970, rating=4.994607925415039), Row(movieId=147330, rating=4.994607925415039), Row(movieId=147300, rating=4.994607925415039), Row(movieId=126430, rating=4.994607925415039)]"
232,262,"[Row(movieId=28, rating=4.5766425132751465), Row(movieId=2303, rating=4.371930122375488), Row(movieId=25947, rating=4.354135513305664), Row(movieId=26326, rating=4.354135513305664), Row(movieId=26258, rating=4.311532974243164), Row(movieId=2936, rating=4.222445487976074), Row(movieId=5222, rating=4.166197299957275), Row(movieId=1232, rating=4.144041061401367), Row(movieId=4419, rating=4.0694708824157715), Row(movieId=1947, rating=4.063645362854004)]"
233,112,"[Row(movieId=98491, rating=6.003814220428467), Row(movieId=142488, rating=5.760724067687988), Row(movieId=89904, rating=5.732311725616455), Row(movieId=69524, rating=5.660712718963623), Row(movieId=183897, rating=5.627379894256592), Row(movieId=102217, rating=5.583930492401123), Row(movieId=87234, rating=5.580397605895996), Row(movieId=5485, rating=5.526853561401367), Row(movieId=67618, rating=5.520936965942383), Row(movieId=7842, rating=5.439137935638428)]"
234,269,"[Row(movieId=2936, rating=5.503682613372803), Row(movieId=25947, rating=5.466571807861328), Row(movieId=26326, rating=5.466571807861328), Row(movieId=5915, rating=5.293437957763672), Row(movieId=26258, rating=5.248092174530029), Row(movieId=132333, rating=5.201060771942139), Row(movieId=5490, rating=5.201060771942139), Row(movieId=28, rating=5.1287031173706055), Row(movieId=1262, rating=5.123868942260742), Row(movieId=7008, rating=5.120530128479004)]"
235,563,"[Row(movieId=6732, rating=4.549851894378662), Row(movieId=3086, rating=4.546158313751221), Row(movieId=26528, rating=4.501416206359863), Row(movieId=67618, rating=4.489052772521973), Row(movieId=98491, rating=4.465786457061768), Row(movieId=7121, rating=4.455136775970459), Row(movieId=7669, rating=4.451534271240234), Row(movieId=945, rating=4.436773777008057), Row(movieId=7842, rating=4.426322937011719), Row(movieId=171495, rating=4.418910026550293)]"
236,327,"[Row(movieId=54190, rating=5.734271049499512), Row(movieId=945, rating=5.714963436126709), Row(movieId=5015, rating=5.694025993347168), Row(movieId=44974, rating=5.612297534942627), Row(movieId=7121, rating=5.566559791564941), Row(movieId=30803, rating=5.517483711242676), Row(movieId=93006, rating=5.481266498565674), Row(movieId=928, rating=5.47447395324707), Row(movieId=86320, rating=5.467212200164795), Row(movieId=92643, rating=5.458076477050781)]"
237,165,"[Row(movieId=26528, rating=4.67717170715332), Row(movieId=7669, rating=4.642294883728027), Row(movieId=3086, rating=4.61952018737793), Row(movieId=3379, rating=4.522059917449951), Row(movieId=1046, rating=4.512775421142578), Row(movieId=3429, rating=4.465188026428223), Row(movieId=7842, rating=4.457700252532959), Row(movieId=8580, rating=4.455781936645508), Row(movieId=7121, rating=4.443524360656738), Row(movieId=26133, rating=4.443281173706055)]"
238,366,"[Row(movieId=3379, rating=4.767034530639648), Row(movieId=665, rating=4.701670169830322), Row(movieId=26133, rating=4.689935684204102), Row(movieId=6442, rating=4.686150550842285), Row(movieId=27156, rating=4.683538436889648), Row(movieId=2905, rating=4.677525520324707), Row(movieId=7767, rating=4.668295860290527), Row(movieId=306, rating=4.656688690185547), Row(movieId=171495, rating=4.644345283508301), Row(movieId=4956, rating=4.644328594207764)]"
239,358,"[Row(movieId=3086, rating=5.223667621612549), Row(movieId=7842, rating=5.218841075897217), Row(movieId=7669, rating=5.195769309997559), Row(movieId=3451, rating=5.1046624183654785), Row(movieId=2563, rating=5.025310516357422), Row(movieId=6466, rating=4.85041618347168), Row(movieId=1046, rating=4.837016582489014), Row(movieId=6086, rating=4.799584865570068), Row(movieId=2151, rating=4.798525810241699), Row(movieId=7121, rating=4.759500503540039)]"
240,590,"[Row(movieId=5915, rating=4.518630027770996), Row(movieId=8235, rating=4.45083475112915), Row(movieId=4495, rating=4.45083475112915), Row(movieId=2905, rating=4.432294845581055), Row(movieId=4956, rating=4.422858238220215), Row(movieId=3379, rating=4.409156322479248), Row(movieId=43376, rating=4.400053977966309), Row(movieId=6460, rating=4.378206253051758), Row(movieId=7008, rating=4.359152793884277), Row(movieId=3022, rating=4.357519626617432)]"
241,207,"[Row(movieId=306, rating=5.2491068840026855), Row(movieId=3677, rating=5.095738410949707), Row(movieId=3925, rating=5.087704181671143), Row(movieId=931, rating=5.040241241455078), Row(movieId=4334, rating=4.961219310760498), Row(movieId=3067, rating=4.942416667938232), Row(movieId=6192, rating=4.897551536560059), Row(movieId=3083, rating=4.887152671813965), Row(movieId=1916, rating=4.84504508972168), Row(movieId=65642, rating=4.843054294586182)]"
242,179,"[Row(movieId=30803, rating=4.898329734802246), Row(movieId=5915, rating=4.895512580871582), Row(movieId=26528, rating=4.7310357093811035), Row(movieId=7122, rating=4.713167190551758), Row(movieId=48342, rating=4.713167190551758), Row(movieId=7767, rating=4.7095160484313965), Row(movieId=1046, rating=4.697236061096191), Row(movieId=2303, rating=4.688537120819092), Row(movieId=158872, rating=4.6870341300964355), Row(movieId=1446, rating=4.674161911010742)]"
243,189,"[Row(movieId=3379, rating=4.660486698150635), Row(movieId=26133, rating=4.656358242034912), Row(movieId=171495, rating=4.561173915863037), Row(movieId=98491, rating=4.539709091186523), Row(movieId=69524, rating=4.531891345977783), Row(movieId=27156, rating=4.525725364685059), Row(movieId=102217, rating=4.508500099182129), Row(movieId=6442, rating=4.494483947753906), Row(movieId=1172, rating=4.490069389343262), Row(movieId=59018, rating=4.487293720245361)]"
244,489,"[Row(movieId=89118, rating=4.741455554962158), Row(movieId=26133, rating=4.739439964294434), Row(movieId=3451, rating=4.657231330871582), Row(movieId=6650, rating=4.650636196136475), Row(movieId=3022, rating=4.556988716125488), Row(movieId=7842, rating=4.547722339630127), Row(movieId=3083, rating=4.484769344329834), Row(movieId=8370, rating=4.475749969482422), Row(movieId=7767, rating=4.467840671539307), Row(movieId=89904, rating=4.462691307067871)]"
245,383,"[Row(movieId=3404, rating=5.95241641998291), Row(movieId=720, rating=5.4628472328186035), Row(movieId=26528, rating=5.377185821533203), Row(movieId=7669, rating=5.295121669769287), Row(movieId=25947, rating=5.274420261383057), Row(movieId=26326, rating=5.274420261383057), Row(movieId=1046, rating=5.2449259757995605), Row(movieId=3814, rating=5.178762912750244), Row(movieId=3086, rating=5.1601667404174805), Row(movieId=945, rating=5.1494550704956055)]"
246,37,"[Row(movieId=158872, rating=5.733990669250488), Row(movieId=67618, rating=5.545567035675049), Row(movieId=7018, rating=5.470657825469971), Row(movieId=74226, rating=5.4537129402160645), Row(movieId=179135, rating=5.4537129402160645), Row(movieId=134796, rating=5.4537129402160645), Row(movieId=7071, rating=5.4537129402160645), Row(movieId=138966, rating=5.4537129402160645), Row(movieId=117531, rating=5.4537129402160645), Row(movieId=26073, rating=5.4537129402160645)]"
